1234	5000	60	30	0.1	63.0
242359	5000	60	30	0.1	80.8
986	5000	60	30	0.1	49.0
5437	5000	60	30	0.1	88.8
72463	5000	60	30	0.1	47.8
97856	5000	60	30	0.1	67.6
7105	5000	60	30	0.1	66.0
3189	5000	60	30	0.1	83.4
13594	5000	60	30	0.1	60.6
4	5000	60	30	0.1	57.4
Media:5000	60	30	0.1	66.44
1234	5000	60	30	0.01	61.8
242359	5000	60	30	0.01	77.6
986	5000	60	30	0.01	40.4
5437	5000	60	30	0.01	79.2
72463	5000	60	30	0.01	38.8
97856	5000	60	30	0.01	62.0
7105	5000	60	30	0.01	53.2
3189	5000	60	30	0.01	76.2
13594	5000	60	30	0.01	66.6
4	5000	60	30	0.01	47.0
Media:5000	60	30	0.01	60.279999999999994
1234	5000	60	30	0.001	44.0
242359	5000	60	30	0.001	64.0
986	5000	60	30	0.001	41.8
5437	5000	60	30	0.001	60.8
72463	5000	60	30	0.001	36.4
97856	5000	60	30	0.001	52.4
7105	5000	60	30	0.001	42.4
3189	5000	60	30	0.001	70.8
13594	5000	60	30	0.001	55.0
4	5000	60	30	0.001	29.8
Media:5000	60	30	0.001	49.74
1234	5000	60	30	1.0E-4	29.6
242359	5000	60	30	1.0E-4	31.6
986	5000	60	30	1.0E-4	41.0
5437	5000	60	30	1.0E-4	34.0
72463	5000	60	30	1.0E-4	39.8
97856	5000	60	30	1.0E-4	41.8
7105	5000	60	30	1.0E-4	29.2
3189	5000	60	30	1.0E-4	46.0
13594	5000	60	30	1.0E-4	55.6
4	5000	60	30	1.0E-4	23.6
Media:5000	60	30	1.0E-4	37.220000000000006
1234	5000	60	30	1.0E-5	31.8
242359	5000	60	30	1.0E-5	27.8
986	5000	60	30	1.0E-5	45.6
5437	5000	60	30	1.0E-5	25.4
72463	5000	60	30	1.0E-5	33.8
97856	5000	60	30	1.0E-5	42.0
7105	5000	60	30	1.0E-5	30.6
3189	5000	60	30	1.0E-5	42.6
13594	5000	60	30	1.0E-5	57.2
4	5000	60	30	1.0E-5	23.6
Media:5000	60	30	1.0E-5	36.04
1234	5000	60	40	0.1	65.8
242359	5000	60	40	0.1	75.4
986	5000	60	40	0.1	44.4
5437	5000	60	40	0.1	93.0
72463	5000	60	40	0.1	43.0
97856	5000	60	40	0.1	72.0
7105	5000	60	40	0.1	64.4
3189	5000	60	40	0.1	87.6
13594	5000	60	40	0.1	70.8
4	5000	60	40	0.1	55.6
Media:5000	60	40	0.1	67.2
1234	5000	60	40	0.01	60.0
242359	5000	60	40	0.01	70.4
986	5000	60	40	0.01	41.6
5437	5000	60	40	0.01	84.2
72463	5000	60	40	0.01	36.6
97856	5000	60	40	0.01	69.8
7105	5000	60	40	0.01	52.6
3189	5000	60	40	0.01	80.6
13594	5000	60	40	0.01	63.2
4	5000	60	40	0.01	50.0
Media:5000	60	40	0.01	60.90000000000001
1234	5000	60	40	0.001	45.8
242359	5000	60	40	0.001	63.2
986	5000	60	40	0.001	40.2
5437	5000	60	40	0.001	67.6
72463	5000	60	40	0.001	36.4
97856	5000	60	40	0.001	44.6
7105	5000	60	40	0.001	41.8
3189	5000	60	40	0.001	56.6
13594	5000	60	40	0.001	54.8
4	5000	60	40	0.001	37.8
Media:5000	60	40	0.001	48.88000000000001
1234	5000	60	40	1.0E-4	29.2
242359	5000	60	40	1.0E-4	28.2
986	5000	60	40	1.0E-4	38.2
5437	5000	60	40	1.0E-4	33.6
72463	5000	60	40	1.0E-4	35.8
97856	5000	60	40	1.0E-4	38.2
7105	5000	60	40	1.0E-4	26.6
3189	5000	60	40	1.0E-4	47.0
13594	5000	60	40	1.0E-4	56.2
4	5000	60	40	1.0E-4	26.0
Media:5000	60	40	1.0E-4	35.89999999999999
1234	5000	60	40	1.0E-5	29.6
242359	5000	60	40	1.0E-5	26.0
986	5000	60	40	1.0E-5	39.2
5437	5000	60	40	1.0E-5	25.0
72463	5000	60	40	1.0E-5	33.4
97856	5000	60	40	1.0E-5	37.0
7105	5000	60	40	1.0E-5	30.4
3189	5000	60	40	1.0E-5	43.8
13594	5000	60	40	1.0E-5	54.0
4	5000	60	40	1.0E-5	28.0
Media:5000	60	40	1.0E-5	34.64
1234	5000	60	50	0.1	65.8
242359	5000	60	50	0.1	80.4
986	5000	60	50	0.1	45.4
5437	5000	60	50	0.1	91.4
72463	5000	60	50	0.1	52.8
97856	5000	60	50	0.1	77.4
7105	5000	60	50	0.1	57.0
3189	5000	60	50	0.1	80.6
13594	5000	60	50	0.1	63.4
4	5000	60	50	0.1	53.6
Media:5000	60	50	0.1	66.78
1234	5000	60	50	0.01	59.8
242359	5000	60	50	0.01	67.4
986	5000	60	50	0.01	42.6
5437	5000	60	50	0.01	87.8
72463	5000	60	50	0.01	42.8
97856	5000	60	50	0.01	64.2
7105	5000	60	50	0.01	55.8
3189	5000	60	50	0.01	71.8
13594	5000	60	50	0.01	63.0
4	5000	60	50	0.01	43.6
Media:5000	60	50	0.01	59.88000000000001
1234	5000	60	50	0.001	44.8
242359	5000	60	50	0.001	62.0
986	5000	60	50	0.001	43.2
5437	5000	60	50	0.001	52.0
72463	5000	60	50	0.001	40.0
97856	5000	60	50	0.001	49.8
7105	5000	60	50	0.001	43.2
3189	5000	60	50	0.001	61.6
13594	5000	60	50	0.001	55.0
4	5000	60	50	0.001	29.4
Media:5000	60	50	0.001	48.1
1234	5000	60	50	1.0E-4	28.8
242359	5000	60	50	1.0E-4	28.0
986	5000	60	50	1.0E-4	42.0
5437	5000	60	50	1.0E-4	37.6
72463	5000	60	50	1.0E-4	33.4
97856	5000	60	50	1.0E-4	39.8
7105	5000	60	50	1.0E-4	25.8
3189	5000	60	50	1.0E-4	50.4
13594	5000	60	50	1.0E-4	54.2
4	5000	60	50	1.0E-4	29.2
Media:5000	60	50	1.0E-4	36.92
1234	5000	60	50	1.0E-5	33.2
242359	5000	60	50	1.0E-5	34.6
986	5000	60	50	1.0E-5	41.0
5437	5000	60	50	1.0E-5	27.0
72463	5000	60	50	1.0E-5	33.0
97856	5000	60	50	1.0E-5	39.6
7105	5000	60	50	1.0E-5	30.2
3189	5000	60	50	1.0E-5	46.6
13594	5000	60	50	1.0E-5	54.6
4	5000	60	50	1.0E-5	26.8
Media:5000	60	50	1.0E-5	36.660000000000004
1234	5000	60	60	0.1	67.6
242359	5000	60	60	0.1	83.2
986	5000	60	60	0.1	41.4
5437	5000	60	60	0.1	84.6
72463	5000	60	60	0.1	50.8
97856	5000	60	60	0.1	68.2
7105	5000	60	60	0.1	60.2
3189	5000	60	60	0.1	80.2
13594	5000	60	60	0.1	66.0
4	5000	60	60	0.1	48.0
Media:5000	60	60	0.1	65.02000000000001
1234	5000	60	60	0.01	60.2
242359	5000	60	60	0.01	76.4
986	5000	60	60	0.01	41.0
5437	5000	60	60	0.01	87.8
72463	5000	60	60	0.01	38.0
97856	5000	60	60	0.01	71.8
7105	5000	60	60	0.01	49.8
3189	5000	60	60	0.01	73.8
13594	5000	60	60	0.01	62.2
4	5000	60	60	0.01	43.6
Media:5000	60	60	0.01	60.460000000000015
1234	5000	60	60	0.001	42.0
242359	5000	60	60	0.001	56.2
986	5000	60	60	0.001	42.2
5437	5000	60	60	0.001	59.0
72463	5000	60	60	0.001	31.8
97856	5000	60	60	0.001	45.6
7105	5000	60	60	0.001	37.2
3189	5000	60	60	0.001	53.0
13594	5000	60	60	0.001	55.0
4	5000	60	60	0.001	27.8
Media:5000	60	60	0.001	44.980000000000004
1234	5000	60	60	1.0E-4	27.6
242359	5000	60	60	1.0E-4	29.4
986	5000	60	60	1.0E-4	42.2
5437	5000	60	60	1.0E-4	29.4
72463	5000	60	60	1.0E-4	37.0
97856	5000	60	60	1.0E-4	36.2
7105	5000	60	60	1.0E-4	34.8
3189	5000	60	60	1.0E-4	50.8
13594	5000	60	60	1.0E-4	56.4
4	5000	60	60	1.0E-4	30.8
Media:5000	60	60	1.0E-4	37.46
1234	5000	60	60	1.0E-5	27.2
242359	5000	60	60	1.0E-5	28.0
986	5000	60	60	1.0E-5	38.0
5437	5000	60	60	1.0E-5	33.8
72463	5000	60	60	1.0E-5	33.6
97856	5000	60	60	1.0E-5	39.0
7105	5000	60	60	1.0E-5	34.6
3189	5000	60	60	1.0E-5	44.4
13594	5000	60	60	1.0E-5	55.0
4	5000	60	60	1.0E-5	24.0
Media:5000	60	60	1.0E-5	35.76
1234	5000	60	70	0.1	62.2
242359	5000	60	70	0.1	77.8
986	5000	60	70	0.1	46.2
5437	5000	60	70	0.1	96.0
72463	5000	60	70	0.1	47.0
97856	5000	60	70	0.1	74.4
7105	5000	60	70	0.1	52.8
3189	5000	60	70	0.1	83.2
13594	5000	60	70	0.1	68.0
4	5000	60	70	0.1	51.6
Media:5000	60	70	0.1	65.92
1234	5000	60	70	0.01	60.4
242359	5000	60	70	0.01	64.4
986	5000	60	70	0.01	40.4
5437	5000	60	70	0.01	85.8
72463	5000	60	70	0.01	37.0
97856	5000	60	70	0.01	71.0
7105	5000	60	70	0.01	51.2
3189	5000	60	70	0.01	65.4
13594	5000	60	70	0.01	59.8
4	5000	60	70	0.01	48.4
Media:5000	60	70	0.01	58.379999999999995
1234	5000	60	70	0.001	41.6
242359	5000	60	70	0.001	54.2
986	5000	60	70	0.001	43.8
5437	5000	60	70	0.001	43.6
72463	5000	60	70	0.001	38.0
97856	5000	60	70	0.001	50.0
7105	5000	60	70	0.001	36.0
3189	5000	60	70	0.001	50.0
13594	5000	60	70	0.001	54.0
4	5000	60	70	0.001	29.2
Media:5000	60	70	0.001	44.040000000000006
1234	5000	60	70	1.0E-4	28.6
242359	5000	60	70	1.0E-4	27.8
986	5000	60	70	1.0E-4	38.0
5437	5000	60	70	1.0E-4	23.6
72463	5000	60	70	1.0E-4	36.2
97856	5000	60	70	1.0E-4	36.0
7105	5000	60	70	1.0E-4	29.4
3189	5000	60	70	1.0E-4	52.4
13594	5000	60	70	1.0E-4	54.4
4	5000	60	70	1.0E-4	28.0
Media:5000	60	70	1.0E-4	35.44
1234	5000	60	70	1.0E-5	29.8
242359	5000	60	70	1.0E-5	24.6
986	5000	60	70	1.0E-5	37.0
5437	5000	60	70	1.0E-5	27.0
72463	5000	60	70	1.0E-5	32.8
97856	5000	60	70	1.0E-5	39.0
7105	5000	60	70	1.0E-5	27.4
3189	5000	60	70	1.0E-5	44.6
13594	5000	60	70	1.0E-5	55.0
4	5000	60	70	1.0E-5	23.4
Media:5000	60	70	1.0E-5	34.059999999999995
1234	5000	70	1	0.1	71.6
242359	5000	70	1	0.1	90.2
986	5000	70	1	0.1	54.0
5437	5000	70	1	0.1	98.6
72463	5000	70	1	0.1	58.0
97856	5000	70	1	0.1	85.0
7105	5000	70	1	0.1	72.0
3189	5000	70	1	0.1	95.4
13594	5000	70	1	0.1	81.0
4	5000	70	1	0.1	59.4
Media:5000	70	1	0.1	76.52
1234	5000	70	1	0.01	71.2
242359	5000	70	1	0.01	91.0
986	5000	70	1	0.01	54.0
5437	5000	70	1	0.01	101.2
72463	5000	70	1	0.01	58.0
97856	5000	70	1	0.01	83.8
7105	5000	70	1	0.01	70.8
3189	5000	70	1	0.01	95.4
13594	5000	70	1	0.01	81.0
4	5000	70	1	0.01	59.4
Media:5000	70	1	0.01	76.58
1234	5000	70	1	0.001	71.8
242359	5000	70	1	0.001	91.0
986	5000	70	1	0.001	54.0
5437	5000	70	1	0.001	103.0
72463	5000	70	1	0.001	58.0
97856	5000	70	1	0.001	85.0
7105	5000	70	1	0.001	71.4
3189	5000	70	1	0.001	96.0
13594	5000	70	1	0.001	81.0
4	5000	70	1	0.001	60.0
Media:5000	70	1	0.001	77.12
1234	5000	70	1	1.0E-4	71.0
242359	5000	70	1	1.0E-4	91.0
986	5000	70	1	1.0E-4	54.0
5437	5000	70	1	1.0E-4	100.4
72463	5000	70	1	1.0E-4	57.4
97856	5000	70	1	1.0E-4	86.0
7105	5000	70	1	1.0E-4	72.0
3189	5000	70	1	1.0E-4	95.8
13594	5000	70	1	1.0E-4	81.0
4	5000	70	1	1.0E-4	58.8
Media:5000	70	1	1.0E-4	76.73999999999998
1234	5000	70	1	1.0E-5	71.6
242359	5000	70	1	1.0E-5	89.2
986	5000	70	1	1.0E-5	54.0
5437	5000	70	1	1.0E-5	101.4
72463	5000	70	1	1.0E-5	56.6
97856	5000	70	1	1.0E-5	85.6
7105	5000	70	1	1.0E-5	71.8
3189	5000	70	1	1.0E-5	96.0
13594	5000	70	1	1.0E-5	81.0
4	5000	70	1	1.0E-5	59.8
Media:5000	70	1	1.0E-5	76.7
1234	5000	70	2	0.1	71.6
242359	5000	70	2	0.1	87.4
986	5000	70	2	0.1	54.0
5437	5000	70	2	0.1	96.8
72463	5000	70	2	0.1	55.8
97856	5000	70	2	0.1	84.8
7105	5000	70	2	0.1	71.4
3189	5000	70	2	0.1	95.6
13594	5000	70	2	0.1	81.0
4	5000	70	2	0.1	59.6
Media:5000	70	2	0.1	75.80000000000001
1234	5000	70	2	0.01	71.0
242359	5000	70	2	0.01	90.0
986	5000	70	2	0.01	53.2
5437	5000	70	2	0.01	101.0
72463	5000	70	2	0.01	56.6
97856	5000	70	2	0.01	85.6
7105	5000	70	2	0.01	72.0
3189	5000	70	2	0.01	95.2
13594	5000	70	2	0.01	80.2
4	5000	70	2	0.01	57.6
Media:5000	70	2	0.01	76.24000000000001
1234	5000	70	2	0.001	70.2
242359	5000	70	2	0.001	90.0
986	5000	70	2	0.001	53.2
5437	5000	70	2	0.001	100.0
72463	5000	70	2	0.001	57.8
97856	5000	70	2	0.001	85.8
7105	5000	70	2	0.001	70.6
3189	5000	70	2	0.001	95.8
13594	5000	70	2	0.001	79.6
4	5000	70	2	0.001	58.6
Media:5000	70	2	0.001	76.16
1234	5000	70	2	1.0E-4	70.4
242359	5000	70	2	1.0E-4	87.2
986	5000	70	2	1.0E-4	51.8
5437	5000	70	2	1.0E-4	98.4
72463	5000	70	2	1.0E-4	55.6
97856	5000	70	2	1.0E-4	83.6
7105	5000	70	2	1.0E-4	68.2
3189	5000	70	2	1.0E-4	94.6
13594	5000	70	2	1.0E-4	80.0
4	5000	70	2	1.0E-4	56.4
Media:5000	70	2	1.0E-4	74.62000000000002
1234	5000	70	2	1.0E-5	70.4
242359	5000	70	2	1.0E-5	87.8
986	5000	70	2	1.0E-5	51.4
5437	5000	70	2	1.0E-5	96.0
72463	5000	70	2	1.0E-5	56.4
97856	5000	70	2	1.0E-5	82.4
7105	5000	70	2	1.0E-5	70.2
3189	5000	70	2	1.0E-5	94.2
13594	5000	70	2	1.0E-5	77.8
4	5000	70	2	1.0E-5	54.6
Media:5000	70	2	1.0E-5	74.12
1234	5000	70	3	0.1	70.8
242359	5000	70	3	0.1	89.8
986	5000	70	3	0.1	52.0
5437	5000	70	3	0.1	98.2
72463	5000	70	3	0.1	55.8
97856	5000	70	3	0.1	86.0
7105	5000	70	3	0.1	66.8
3189	5000	70	3	0.1	96.0
13594	5000	70	3	0.1	81.0
4	5000	70	3	0.1	55.2
Media:5000	70	3	0.1	75.16
1234	5000	70	3	0.01	70.2
242359	5000	70	3	0.01	89.6
986	5000	70	3	0.01	53.6
5437	5000	70	3	0.01	93.4
72463	5000	70	3	0.01	56.0
97856	5000	70	3	0.01	82.2
7105	5000	70	3	0.01	70.6
3189	5000	70	3	0.01	93.6
13594	5000	70	3	0.01	81.0
4	5000	70	3	0.01	57.2
Media:5000	70	3	0.01	74.74000000000001
1234	5000	70	3	0.001	70.2
242359	5000	70	3	0.001	88.8
986	5000	70	3	0.001	51.2
5437	5000	70	3	0.001	99.8
72463	5000	70	3	0.001	54.4
97856	5000	70	3	0.001	83.0
7105	5000	70	3	0.001	67.4
3189	5000	70	3	0.001	94.4
13594	5000	70	3	0.001	80.2
4	5000	70	3	0.001	56.4
Media:5000	70	3	0.001	74.58
1234	5000	70	3	1.0E-4	63.4
242359	5000	70	3	1.0E-4	80.0
986	5000	70	3	1.0E-4	48.2
5437	5000	70	3	1.0E-4	91.0
72463	5000	70	3	1.0E-4	47.8
97856	5000	70	3	1.0E-4	76.6
7105	5000	70	3	1.0E-4	60.0
3189	5000	70	3	1.0E-4	92.4
13594	5000	70	3	1.0E-4	75.4
4	5000	70	3	1.0E-4	52.8
Media:5000	70	3	1.0E-4	68.75999999999999
1234	5000	70	3	1.0E-5	60.6
242359	5000	70	3	1.0E-5	80.2
986	5000	70	3	1.0E-5	49.6
5437	5000	70	3	1.0E-5	82.0
72463	5000	70	3	1.0E-5	47.8
97856	5000	70	3	1.0E-5	77.6
7105	5000	70	3	1.0E-5	60.2
3189	5000	70	3	1.0E-5	91.0
13594	5000	70	3	1.0E-5	74.6
4	5000	70	3	1.0E-5	50.6
Media:5000	70	3	1.0E-5	67.42
1234	5000	70	4	0.1	68.4
242359	5000	70	4	0.1	89.0
986	5000	70	4	0.1	53.0
5437	5000	70	4	0.1	100.8
72463	5000	70	4	0.1	55.4
97856	5000	70	4	0.1	83.8
7105	5000	70	4	0.1	68.4
3189	5000	70	4	0.1	93.6
13594	5000	70	4	0.1	81.0
4	5000	70	4	0.1	54.4
Media:5000	70	4	0.1	74.78
1234	5000	70	4	0.01	68.8
242359	5000	70	4	0.01	87.8
986	5000	70	4	0.01	52.2
5437	5000	70	4	0.01	102.4
72463	5000	70	4	0.01	54.6
97856	5000	70	4	0.01	84.8
7105	5000	70	4	0.01	70.6
3189	5000	70	4	0.01	93.8
13594	5000	70	4	0.01	81.0
4	5000	70	4	0.01	57.6
Media:5000	70	4	0.01	75.36
1234	5000	70	4	0.001	67.2
242359	5000	70	4	0.001	86.4
986	5000	70	4	0.001	52.8
5437	5000	70	4	0.001	92.2
72463	5000	70	4	0.001	52.6
97856	5000	70	4	0.001	82.6
7105	5000	70	4	0.001	62.8
3189	5000	70	4	0.001	93.4
13594	5000	70	4	0.001	77.4
4	5000	70	4	0.001	49.4
Media:5000	70	4	0.001	71.68
1234	5000	70	4	1.0E-4	50.8
242359	5000	70	4	1.0E-4	75.8
986	5000	70	4	1.0E-4	46.8
5437	5000	70	4	1.0E-4	76.8
72463	5000	70	4	1.0E-4	47.6
97856	5000	70	4	1.0E-4	76.2
7105	5000	70	4	1.0E-4	53.8
3189	5000	70	4	1.0E-4	81.6
13594	5000	70	4	1.0E-4	69.6
4	5000	70	4	1.0E-4	44.6
Media:5000	70	4	1.0E-4	62.36
1234	5000	70	4	1.0E-5	54.6
242359	5000	70	4	1.0E-5	63.4
986	5000	70	4	1.0E-5	50.2
5437	5000	70	4	1.0E-5	72.0
72463	5000	70	4	1.0E-5	48.8
97856	5000	70	4	1.0E-5	70.2
7105	5000	70	4	1.0E-5	59.4
3189	5000	70	4	1.0E-5	83.6
13594	5000	70	4	1.0E-5	66.6
4	5000	70	4	1.0E-5	39.0
Media:5000	70	4	1.0E-5	60.779999999999994
1234	5000	70	5	0.1	69.2
242359	5000	70	5	0.1	88.2
986	5000	70	5	0.1	51.6
5437	5000	70	5	0.1	94.6
72463	5000	70	5	0.1	52.4
97856	5000	70	5	0.1	82.8
7105	5000	70	5	0.1	67.6
3189	5000	70	5	0.1	92.8
13594	5000	70	5	0.1	77.2
4	5000	70	5	0.1	55.0
Media:5000	70	5	0.1	73.14
1234	5000	70	5	0.01	69.0
242359	5000	70	5	0.01	86.2
986	5000	70	5	0.01	51.0
5437	5000	70	5	0.01	95.4
72463	5000	70	5	0.01	55.8
97856	5000	70	5	0.01	83.8
7105	5000	70	5	0.01	70.8
3189	5000	70	5	0.01	92.6
13594	5000	70	5	0.01	78.4
4	5000	70	5	0.01	54.0
Media:5000	70	5	0.01	73.7
1234	5000	70	5	0.001	65.6
242359	5000	70	5	0.001	82.0
986	5000	70	5	0.001	51.2
5437	5000	70	5	0.001	84.8
72463	5000	70	5	0.001	51.6
97856	5000	70	5	0.001	75.4
7105	5000	70	5	0.001	59.0
3189	5000	70	5	0.001	90.2
13594	5000	70	5	0.001	72.2
4	5000	70	5	0.001	49.8
Media:5000	70	5	0.001	68.18
1234	5000	70	5	1.0E-4	45.2
242359	5000	70	5	1.0E-4	68.2
986	5000	70	5	1.0E-4	46.0
5437	5000	70	5	1.0E-4	71.0
72463	5000	70	5	1.0E-4	46.0
97856	5000	70	5	1.0E-4	69.0
7105	5000	70	5	1.0E-4	55.2
3189	5000	70	5	1.0E-4	78.8
13594	5000	70	5	1.0E-4	65.8
4	5000	70	5	1.0E-4	38.8
Media:5000	70	5	1.0E-4	58.39999999999999
1234	5000	70	5	1.0E-5	47.4
242359	5000	70	5	1.0E-5	57.6
986	5000	70	5	1.0E-5	45.4
5437	5000	70	5	1.0E-5	69.2
72463	5000	70	5	1.0E-5	42.2
97856	5000	70	5	1.0E-5	67.0
7105	5000	70	5	1.0E-5	52.6
3189	5000	70	5	1.0E-5	73.6
13594	5000	70	5	1.0E-5	60.8
4	5000	70	5	1.0E-5	37.2
Media:5000	70	5	1.0E-5	55.3
1234	5000	70	6	0.1	67.8
242359	5000	70	6	0.1	84.8
986	5000	70	6	0.1	53.4
5437	5000	70	6	0.1	93.4
72463	5000	70	6	0.1	53.2
97856	5000	70	6	0.1	82.0
7105	5000	70	6	0.1	67.6
3189	5000	70	6	0.1	87.8
13594	5000	70	6	0.1	77.4
4	5000	70	6	0.1	58.2
Media:5000	70	6	0.1	72.55999999999999
1234	5000	70	6	0.01	68.2
242359	5000	70	6	0.01	81.6
986	5000	70	6	0.01	52.8
5437	5000	70	6	0.01	99.0
72463	5000	70	6	0.01	52.6
97856	5000	70	6	0.01	78.8
7105	5000	70	6	0.01	64.0
3189	5000	70	6	0.01	89.6
13594	5000	70	6	0.01	77.8
4	5000	70	6	0.01	57.6
Media:5000	70	6	0.01	72.2
1234	5000	70	6	0.001	59.0
242359	5000	70	6	0.001	72.4
986	5000	70	6	0.001	47.8
5437	5000	70	6	0.001	87.2
72463	5000	70	6	0.001	45.8
97856	5000	70	6	0.001	74.6
7105	5000	70	6	0.001	55.4
3189	5000	70	6	0.001	91.6
13594	5000	70	6	0.001	72.2
4	5000	70	6	0.001	50.0
Media:5000	70	6	0.001	65.6
1234	5000	70	6	1.0E-4	43.2
242359	5000	70	6	1.0E-4	59.2
986	5000	70	6	1.0E-4	46.0
5437	5000	70	6	1.0E-4	61.4
72463	5000	70	6	1.0E-4	38.8
97856	5000	70	6	1.0E-4	67.4
7105	5000	70	6	1.0E-4	41.2
3189	5000	70	6	1.0E-4	68.2
13594	5000	70	6	1.0E-4	60.8
4	5000	70	6	1.0E-4	35.0
Media:5000	70	6	1.0E-4	52.120000000000005
1234	5000	70	6	1.0E-5	39.4
242359	5000	70	6	1.0E-5	57.4
986	5000	70	6	1.0E-5	48.8
5437	5000	70	6	1.0E-5	59.0
72463	5000	70	6	1.0E-5	39.6
97856	5000	70	6	1.0E-5	54.6
7105	5000	70	6	1.0E-5	48.0
3189	5000	70	6	1.0E-5	69.8
13594	5000	70	6	1.0E-5	64.2
4	5000	70	6	1.0E-5	33.4
Media:5000	70	6	1.0E-5	51.42
1234	5000	70	7	0.1	66.4
242359	5000	70	7	0.1	87.4
986	5000	70	7	0.1	47.0
5437	5000	70	7	0.1	100.2
72463	5000	70	7	0.1	56.2
97856	5000	70	7	0.1	80.2
7105	5000	70	7	0.1	66.2
3189	5000	70	7	0.1	89.0
13594	5000	70	7	0.1	78.8
4	5000	70	7	0.1	54.6
Media:5000	70	7	0.1	72.6
1234	5000	70	7	0.01	69.6
242359	5000	70	7	0.01	84.6
986	5000	70	7	0.01	49.8
5437	5000	70	7	0.01	92.4
72463	5000	70	7	0.01	55.4
97856	5000	70	7	0.01	77.6
7105	5000	70	7	0.01	65.6
3189	5000	70	7	0.01	85.6
13594	5000	70	7	0.01	74.4
4	5000	70	7	0.01	56.6
Media:5000	70	7	0.01	71.16
1234	5000	70	7	0.001	56.6
242359	5000	70	7	0.001	78.4
986	5000	70	7	0.001	45.6
5437	5000	70	7	0.001	84.8
72463	5000	70	7	0.001	47.4
97856	5000	70	7	0.001	66.4
7105	5000	70	7	0.001	52.6
3189	5000	70	7	0.001	82.0
13594	5000	70	7	0.001	71.4
4	5000	70	7	0.001	48.4
Media:5000	70	7	0.001	63.35999999999999
1234	5000	70	7	1.0E-4	38.0
242359	5000	70	7	1.0E-4	64.0
986	5000	70	7	1.0E-4	46.0
5437	5000	70	7	1.0E-4	48.0
72463	5000	70	7	1.0E-4	44.0
97856	5000	70	7	1.0E-4	51.8
7105	5000	70	7	1.0E-4	41.6
3189	5000	70	7	1.0E-4	69.2
13594	5000	70	7	1.0E-4	60.8
4	5000	70	7	1.0E-4	36.4
Media:5000	70	7	1.0E-4	49.980000000000004
1234	5000	70	7	1.0E-5	39.4
242359	5000	70	7	1.0E-5	48.2
986	5000	70	7	1.0E-5	45.8
5437	5000	70	7	1.0E-5	49.8
72463	5000	70	7	1.0E-5	41.6
97856	5000	70	7	1.0E-5	53.6
7105	5000	70	7	1.0E-5	35.8
3189	5000	70	7	1.0E-5	59.8
13594	5000	70	7	1.0E-5	55.6
4	5000	70	7	1.0E-5	32.4
Media:5000	70	7	1.0E-5	46.2
1234	5000	70	8	0.1	69.0
242359	5000	70	8	0.1	87.4
986	5000	70	8	0.1	50.2
5437	5000	70	8	0.1	96.6
72463	5000	70	8	0.1	51.0
97856	5000	70	8	0.1	80.6
7105	5000	70	8	0.1	63.6
3189	5000	70	8	0.1	85.4
13594	5000	70	8	0.1	77.8
4	5000	70	8	0.1	51.8
Media:5000	70	8	0.1	71.34
1234	5000	70	8	0.01	65.0
242359	5000	70	8	0.01	87.0
986	5000	70	8	0.01	51.0
5437	5000	70	8	0.01	95.2
72463	5000	70	8	0.01	50.2
97856	5000	70	8	0.01	78.6
7105	5000	70	8	0.01	67.2
3189	5000	70	8	0.01	92.4
13594	5000	70	8	0.01	72.0
4	5000	70	8	0.01	55.0
Media:5000	70	8	0.01	71.36
1234	5000	70	8	0.001	48.0
242359	5000	70	8	0.001	77.6
986	5000	70	8	0.001	49.4
5437	5000	70	8	0.001	77.8
72463	5000	70	8	0.001	45.8
97856	5000	70	8	0.001	62.2
7105	5000	70	8	0.001	57.2
3189	5000	70	8	0.001	82.2
13594	5000	70	8	0.001	68.6
4	5000	70	8	0.001	45.6
Media:5000	70	8	0.001	61.44
1234	5000	70	8	1.0E-4	35.0
242359	5000	70	8	1.0E-4	42.8
986	5000	70	8	1.0E-4	41.6
5437	5000	70	8	1.0E-4	42.0
72463	5000	70	8	1.0E-4	42.8
97856	5000	70	8	1.0E-4	57.6
7105	5000	70	8	1.0E-4	43.4
3189	5000	70	8	1.0E-4	68.4
13594	5000	70	8	1.0E-4	59.2
4	5000	70	8	1.0E-4	31.8
Media:5000	70	8	1.0E-4	46.46
1234	5000	70	8	1.0E-5	32.8
242359	5000	70	8	1.0E-5	47.0
986	5000	70	8	1.0E-5	46.2
5437	5000	70	8	1.0E-5	39.0
72463	5000	70	8	1.0E-5	38.8
97856	5000	70	8	1.0E-5	47.4
7105	5000	70	8	1.0E-5	46.0
3189	5000	70	8	1.0E-5	48.4
13594	5000	70	8	1.0E-5	58.4
4	5000	70	8	1.0E-5	30.2
Media:5000	70	8	1.0E-5	43.42
1234	5000	70	9	0.1	66.2
242359	5000	70	9	0.1	85.6
986	5000	70	9	0.1	50.8
5437	5000	70	9	0.1	95.6
72463	5000	70	9	0.1	51.6
97856	5000	70	9	0.1	77.6
7105	5000	70	9	0.1	69.0
3189	5000	70	9	0.1	87.8
13594	5000	70	9	0.1	78.6
4	5000	70	9	0.1	54.8
Media:5000	70	9	0.1	71.76
1234	5000	70	9	0.01	66.2
242359	5000	70	9	0.01	85.0
986	5000	70	9	0.01	48.0
5437	5000	70	9	0.01	94.2
72463	5000	70	9	0.01	46.8
